#ITERATION,POSITION
2566,46.94588194836462
2567,45.84137495695199
2568,46.291274505745754
2569,47.658886211180075
2570,47.99070178147873
2571,47.80738489279719
2572,46.603949054092645
2573,48.23255190147388
2574,48.62795473526348
2575,47.093242645177526
2576,48.01823292539307
2577,47.38273800377293
2578,46.79038488469028
2579,46.76226107085852
2580,47.678753889548936
2581,47.87677193790897
2582,48.204497544320716
2583,49.730791468833516
2584,50.41994375155364
2585,52.3032499385577
2586,53.65872813064002
2587,53.746531090181534
2588,53.971244237492805
2589,53.81739941201834
2590,53.29589904618846
2591,54.01734395269555
2592,54.683032075632816
2593,56.14545873980911
2594,56.897767482112656
2595,57.46260286061895
2596,59.43023615313387
2597,59.65778975134617
2598,60.1031839003011
2599,60.58463121746834
2600,60.016584649017
2601,58.26316108811162
2602,58.84218325726782
2603,58.948500124493066
2604,57.73038225858377
2605,58.0122614137679
2606,59.34751893392753
2607,59.43867930523998
2608,59.20416514312726
2609,58.48414007583766
2610,58.300031453976
2611,60.385478178799204
2612,60.27906863547061
2613,61.061209203900034
2614,62.368506639579785
2615,61.86959736199025
2616,62.29851117136539
2617,62.85979978982195
2618,63.57057100640255
2619,64.52314268682767
2620,64.15086298857388
2621,64.07989926625297
2622,62.717901829372366
2623,63.29988873133438
2624,63.27166256953417
2625,62.89642766917514
2626,62.547878227100135
2627,62.36137087778986
2628,63.62438132869257
2629,62.64185547023403
2630,62.78187555513246
2631,61.710340482788396
2632,62.73718759196063
2633,61.31325698698001
2634,61.09693500455322
2635,62.02637099593995
2636,61.49815133833402
2637,61.8170332888082
2638,61.25515954618633
2639,60.4723753155672
2640,59.101467029002116
2641,60.104064109301646
2642,59.69916714640482
2643,58.92983698728924
2644,59.17155026888369
2645,59.46689261724458
2646,59.71951399633173
2647,60.991589897649014
2648,61.58643837911766
2649,60.32451423601086
2650,61.60033672654973
2651,62.81850476490708
2652,62.02866620674091
2653,61.21752847515383
2654,62.352075312626226
2655,63.100667318944986
2656,62.030078844780505
2657,61.39743571408629
2658,60.30627726433417
2659,61.22413305962215
2660,60.53419190186327
2661,58.44413910160908
2662,58.19631326516777
2663,58.464860230794805
2664,59.10314927463972
2665,58.02954475423396
2666,55.60077958906028
2667,56.89421616332466
2668,57.94089694455157
2669,58.51257830444886
2670,58.32824514474408
2671,57.49443836543351
2672,56.81383805092678
2673,57.58020388333906
2674,58.64191235414198
2675,58.715320767934166
2676,58.03730434317829
2677,59.80845718701578
2678,61.733370827580245
2679,61.02203857377713
2680,61.795405415017875
2681,61.60208388842576
2682,61.08945277932955
2683,61.09367535466873
2684,61.023610091881594
2685,59.628273234493875
2686,59.10698831608335
2687,57.80691678516915
2688,58.78701514830943
2689,58.532713574117125
2690,56.62553104420233
2691,57.55771606150682
2692,58.181020369737574
2693,58.849522112667245
2694,57.76579477084539
2695,59.02816027040093
2696,58.07359359840907
2697,57.586627876162034
2698,59.194924953672164
2699,61.658350219346474
2700,62.15851742285698
2701,62.77634097396737
2702,63.322795300030734
2703,64.68322974416196
2704,64.0376887439203
2705,64.15815547952715
2706,64.69689015299063
2707,64.9927726258423
2708,65.73103966953163
2709,64.3869635305072
2710,65.08168181925868
2711,64.9291362065831
2712,65.15114845685217
2713,65.36931964234346
2714,65.54160192844716
2715,64.87270678249911
2716,63.36742481358797
2717,63.197559978101765
2718,63.7775057117974
2719,63.743675600798724
2720,62.05806569843515
2721,58.24779744704936
2722,57.967972540320964
2723,57.12682543007763
2724,57.79907457192738
2725,57.75384892405634
2726,56.97463506870313
2727,57.64184387298065
2728,56.61204380195322
2729,57.82861001873622
2730,57.16671881149111
2731,56.16566010361091
2732,56.048201543637006
2733,54.26549668324012
2734,54.53700770968098
2735,54.80866599636302
2736,54.6266809320801
2737,55.09732303017154
2738,56.30120096913446
2739,56.78474445656153
2740,54.61286682183355
2741,55.21707449106448
2742,54.89141055668301
2743,55.20934553199501
2744,55.88594653009706
2745,57.29310675496148
2746,56.97629375997863
2747,58.194095569204805
2748,58.13653410843388
2749,58.88833325472879
2750,57.25998137973892
2751,57.89796534607653
2752,58.756857076263344
2753,58.37899916811282
2754,58.61293679316399
2755,57.58505880654519
2756,57.216492828179376
2757,56.61271524249241
2758,56.06487341952378
2759,57.283741795511496
2760,57.19539686905714
2761,56.39575215676377
2762,55.648060012499634
2763,56.28813726107456
2764,56.61248188019397
2765,57.51525492102614
2766,56.74092105793943
2767,56.82935808318911
2768,56.19045324077446
2769,55.63956709384616
2770,54.99416282531141
2771,54.40453884646519
2772,52.57761075176491
2773,51.0662588108098
2774,50.41650652694333
2775,49.93584700629264
2776,49.514690946160165
2777,48.684474709342204
2778,47.15800362617601
2779,48.106302780680025
2780,47.26608953865054
2781,47.34460846665788
2782,47.98204635637246
2783,47.204318986776855
2784,46.90230563245321
2785,48.5391263641051
2786,48.263823290552565
2787,47.72250744831472
2788,48.09978550648439
2789,48.424454329681105
2790,47.51455100149159
2791,47.805962776779886
2792,47.36292696297487
2793,47.52806854585459
2794,48.80251431002624
2795,49.04795546547672
2796,50.285755947920585
2797,49.5893503577144
2798,50.23203515073554
2799,51.42712153923381
2800,50.64910620596029
2801,50.9545141823246
2802,49.9765060838622
2803,50.036433592036936
2804,50.88454343428994
2805,50.15384472489314
2806,51.281609299891
2807,50.74875600080773
2808,52.076690810167904
2809,52.427704112207216
2810,52.10432523317653
2811,51.28288758692281
2812,52.27843989055519
2813,51.95714622551057
2814,51.962127816381816
2815,52.201041342572466
2816,52.76537604781742
2817,52.035656172531
2818,54.77250849936206
2819,55.352266317740245
2820,54.84961688442293
2821,55.40859266980182
2822,54.28985138580917
2823,54.65916455447358
2824,55.371905492345235
2825,54.93605459368379
2826,54.224174228843275
2827,54.247869624072415
2828,53.650072053695844
2829,55.23432858255158
2830,55.127424787130494
2831,56.3960416463065
2832,56.60425760746591
2833,55.52114168838207
2834,55.75983972354972
2835,54.067241446273194
2836,53.910600731352766
2837,54.52465848018031
2838,55.06146897625649
2839,54.7548971757997
2840,52.601018270909634
2841,53.46569988800783
2842,55.57244179074228
2843,55.51826089960135
2844,53.16914989737956
2845,53.000429295810676
2846,52.874383384067144
2847,52.84650410775719
2848,54.214580509119
2849,53.971605643456535
2850,53.74539622175196
2851,54.20893729926528
2852,53.83820956134059
2853,54.67372287812923
2854,53.27082305933867
2855,52.85321690417567
2856,54.05330326270286
2857,54.87267210385733
2858,55.07944560085692
2859,54.55936659561571
2860,54.06255011089506
2861,55.805816632893425
2862,56.12847298225759
2863,56.42662113580036
2864,55.76966601291709
2865,55.80331820043997
2866,55.354823266827395
2867,55.84922968020983
2868,54.82883657966478
2869,55.424722842281085
2870,55.23121237381883
2871,55.2505635758772
2872,54.79538230986207
2873,55.2892639801679
2874,53.63528751794054
2875,52.331623447284656
2876,52.95061805491832
2877,52.12418902737431
2878,51.83752542123239
2879,49.77799691501734
2880,50.05013661442764
2881,49.19271249986342
2882,47.537399671780435
2883,48.89636813196219
2884,50.2747226899082
2885,50.928126669956924
2886,50.74515920966523
2887,51.76178724552437
2888,51.19939866804378
2889,50.8726432685185
2890,48.91704897429264
2891,48.850883871814226
2892,49.34997649363626
2893,49.48180693633355
2894,51.72710241873523
2895,51.33680323260414
2896,52.12973098337663
2897,51.964224212420845
2898,53.11517479868911
2899,53.861287737310604
2900,53.00249892981184
2901,51.087210344022594
2902,52.066736538265495
2903,50.582533800621015
2904,51.91642222844715
2905,52.43979808439126
2906,52.2383737258719
2907,52.27573563467499
2908,52.617974011166005
2909,55.192455393548336
2910,55.5189726120944
2911,55.60083508570359
2912,55.443091892235934
2913,55.251776878480065
2914,55.8546524213338
2915,55.72277074359261
2916,54.69231972468835
2917,55.51281588775178
2918,54.447917287349746
2919,55.227842096721254
2920,54.88745677741534
2921,54.751032023906546
2922,55.489809562623144
2923,55.320931592186376
2924,53.931118061924074
2925,54.19732379300511
2926,51.40335578248663
2927,50.50440068930031
2928,51.05233524794653
2929,51.70577641570395
2930,50.56315547097893
2931,51.253334758372425
2932,53.18044050086561
2933,52.35375236473696
2934,53.278542275293184
2935,54.13879667530968
2936,53.400795076864
2937,52.71573951054109
2938,53.37973011867062
2939,53.72964617445101
2940,53.77003140756658
2941,53.39570002312514
2942,53.510709051298704
2943,52.87309855125576
2944,54.25111008058663
2945,55.99866369032296
2946,54.52010580094506
2947,54.3055150457492
2948,52.88615202540641
2949,52.39500122601868
2950,52.394293171398424
2951,52.60189666992651
2952,53.35903951832034
2953,52.6830060971034
2954,52.724107047526786
2955,53.16353714793535
2956,54.338433740065
2957,53.80910035936827
2958,54.8667670017819
2959,53.97320329891311
2960,54.209474250500854
2961,53.80674546952532
2962,53.03302737112948
2963,52.95849980086777
2964,53.30773538722334
2965,52.75333971812394
2966,52.22442548924401
2967,52.96440172568317
2968,53.570833594226876
2969,53.99416687180128
2970,55.908211899121504
2971,55.5684115859496
2972,56.04166234705186
2973,57.88942599753384
2974,56.637292418589226
2975,55.83218914671645
2976,56.32982776237447
2977,56.411720533889245
2978,57.537383191990266
2979,57.552679755533596
2980,56.49855706874156
2981,55.59096286260051
2982,55.94702601738345
2983,55.39412959132429
2984,54.57155131342425
2985,54.677946858968454
2986,53.49748276916353
2987,54.76054752699403
2988,54.3102608493162
2989,53.73240554075707
2990,55.71365954422931
2991,56.01318525727751
2992,57.37998801650429
2993,58.19712851491917
2994,56.89884639349263
2995,57.10904662495355
2996,56.51847079138878
2997,55.728091284639135
2998,54.27785576946038
2999,53.45077627447918
3000,53.12307567287277
3001,52.36115042013209
3002,52.18221432836258
3003,51.50200339791566
3004,51.4539109278574
3005,51.27481006713958
3006,52.19038241839444
3007,53.37650351608161
3008,52.98672417679628
3009,53.19878768025888
3010,53.93878445315472
3011,53.321256298028516
3012,55.64185643190649
3013,54.953676979732165
3014,55.84313637317801
3015,54.92293631464196
3016,57.92493312326052
3017,58.597717254505625
3018,57.82151379307675
3019,55.349773922991844
3020,54.450216982682434
3021,54.85309436229268
3022,53.13705602929113
3023,53.20255936792133
3024,51.25008824359231
3025,53.17283107245442
3026,54.22492943931602
3027,54.48685810104104
3028,53.66904872047141
3029,53.38230890417101
3030,51.80354396385473
3031,52.92313632351394
3032,52.00044442929093
3033,51.15038849751514
3034,50.235369005877686
3035,49.944582294934186
3036,49.36543073186088
3037,49.37877206544915
3038,49.75173839963492
3039,50.07870776265407
3040,51.299839527150546
3041,51.034207943649974
3042,52.590673053320266
3043,52.857327116930165
3044,52.87605858196363
3045,52.45797199367493
3046,54.15792062339777
3047,53.433340387193034
3048,53.52529160518056
3049,52.445782777452735
3050,52.43514699759415
3051,54.48088141449453
3052,54.810897661869966
3053,55.993831454944974
3054,57.116367175249124
3055,55.704461399263295
3056,57.23314763800553
3057,58.22765168717535
3058,57.13083559684305
3059,57.65670083997779
3060,59.054980307409124
3061,59.537799353633346
3062,60.34361456517527
3063,59.49012925943313
3064,58.590785944448506
3065,57.89305279895264
3066,58.11088158788595
3067,55.97568810065745
3068,56.904472251052454
3069,57.78654258421064
3070,57.47693640660281
3071,57.67734207533821
3072,57.67742602067755
3073,58.391976789892446
3074,56.57544313710779
3075,56.42893169412758
3076,56.805478515548515
3077,56.09987599403837
3078,55.861723146046444
3079,56.612336354355314
3080,57.266409950587644
3081,57.877761401209156
3082,58.2586561805084
3083,58.415613479016656
3084,56.703434416451614
3085,57.97470394272062
3086,58.373729925879296
3087,56.56108058317062
3088,57.07133248059587
3089,58.21955542194427
3090,58.59424862106548
3091,58.97012262208461
3092,58.02516784168723
3093,55.90404264556863
3094,56.153361289643726
3095,56.783840360084376
3096,55.27819387810212
3097,55.23796857553339
3098,54.094071837644435
3099,54.80580680104055
3100,54.2763733420453
3101,52.773251342118556
3102,53.01361630825607
3103,53.285102213437995
3104,53.09493831127834
3105,53.27460607569052
3106,53.08310994332001
3107,52.52655539804033
3108,51.750205651699844
3109,52.58349522350467
3110,51.98977823256726
3111,50.315941055815095
3112,49.44918853151936
3113,48.73832767845086
3114,49.59193137204458
3115,48.80494511434737
3116,49.45471568399605
3117,49.10663410647862
3118,48.21497430737818
3119,50.14801376664931
3120,49.51918378551198
3121,48.0178466659757
3122,48.494092317634205
3123,49.21417531300379
3124,47.85506232312619
3125,46.12272620438755
3126,44.81161707314537
3127,45.963328218681234
3128,46.58847503871132
3129,47.8385426135219
3130,46.87639008290736
3131,47.7219926872305
3132,47.56455949866133
3133,44.68254555081761
3134,44.92536080147415
3135,45.897384154301726
3136,46.51522720264303
3137,44.34243638452453
3138,43.98968863440784
3139,43.669823847015465
3140,43.12948198357268
3141,41.64292647781375
3142,40.71702863982968
3143,40.75364419214521
3144,41.29428241764631
3145,39.020393402593065
3146,37.434160903832115
3147,37.581089084045395
3148,38.49104892907732
3149,40.45730310160922
3150,40.15291246978766
3151,39.32972084936313
3152,39.17790388332233
3153,38.75661186480296
3154,37.68000752253882
3155,38.57802454673343
3156,38.069684222103646
3157,36.90698729823876
3158,36.61534031433637
3159,36.36156382700621
3160,37.08894478219244
3161,37.26772639639201
3162,37.19355138358908
3163,36.61518941156872
3164,35.649173043753294
3165,35.03638120957423
3166,35.851162233888715
3167,33.76348012247295
3168,34.05771584947424
3169,34.50943812888203
3170,33.293032514452406
3171,32.33522719634243
3172,30.806763940889958
3173,31.672525222814603
3174,31.55123667768427
3175,31.290142403925287
3176,31.563502442473673
3177,31.938676778288894
3178,30.80901317169882
3179,30.84383740304339
3180,29.34610847731224
3181,30.05007896689855
3182,30.7335026465592
3183,30.29648096965154
3184,31.249997970033
3185,30.194174455160265
3186,30.52792384845577
3187,32.122239010126606
3188,30.546033383312896
3189,31.43673644313434
3190,30.098011929207875
3191,30.397909940468512
3192,30.35223307413139
3193,29.69518927631807
3194,29.671059318865357
3195,30.895337043097115
3196,30.20789221655007
3197,30.544269781253643
3198,31.15477254462909
3199,32.07329022119369
3200,31.764365243855895
3201,32.15150214858044
3202,31.61643546096503
3203,30.283443613525552
3204,28.831883364427444
3205,27.435202644597148
3206,27.837457939674987
3207,28.473696450300082
3208,29.80949813503946
3209,30.746575810460463
3210,29.363166511956493
3211,29.847599765739893
3212,29.15326202743236
3213,28.186434974811284
3214,27.8548555655861
3215,28.533628711654202
3216,30.13899570292439
3217,30.209821526153423
3218,30.498149746033604
3219,30.036928848673483
3220,29.159978221777852
3221,29.443410579206315
3222,28.760710851058224
3223,30.338798024707135
3224,32.458873447053364
3225,29.74843695960309
3226,28.712090413295257
3227,28.970081028960383
3228,27.459696381191144
3229,28.2008278579464
3230,27.93144225433969
3231,28.381859980722012
3232,27.769825388709414
3233,28.972442312155543
3234,29.20191331932598
3235,28.208956654754143
3236,27.521460000044197
3237,25.657637826372167
3238,25.0174659001855
3239,23.63541477055115
3240,24.51004586974803
3241,23.940636192385476
3242,22.76979212099261
3243,22.575009464282427
3244,23.583298428822022
3245,23.602218641856556
3246,22.730319029696467
3247,23.04625767653089
3248,22.992391261942586
3249,22.798463571861078
3250,24.359399981138036
3251,24.230507747884978
3252,23.052402222876548
3253,21.844138492886863
3254,21.752019124706244
3255,21.189420977583275
3256,21.790434041201326
3257,20.923584262742146
3258,19.60767154169954
3259,20.317031091414997
3260,20.92890423386617
3261,20.59872292452211
3262,21.43291854908104
3263,22.2617523474141
3264,23.182503463222663
3265,23.55381914139774
3266,22.77555573726663
3267,23.972233863026613
3268,23.283714761933247
3269,23.155662992850758
3270,23.417544636119693
3271,23.97423221110935
3272,21.09290549614087
3273,21.268315178046493
3274,20.6852098944256
3275,20.49048817646977
3276,20.739576311027317
3277,19.78457776206021
3278,20.862458021996137
3279,19.918206101933407
3280,20.59909942431287
3281,19.432235354459408
3282,21.07408239629115
3283,20.78589699124832
3284,19.113107165298523
3285,19.43572037816089
3286,16.263513775058446
3287,15.356101664232716
3288,16.32322245888872
3289,15.136178099123855
3290,14.904025849953554
3291,14.11999393437861
3292,14.227331042228139
3293,12.781306906067295
3294,12.411099443251887
3295,15.004145258877866
3296,15.330620151390002
3297,14.861967897825348
3298,14.144934561268526
3299,14.300770904886708
3300,12.460424739197405
3301,11.954439548175463
3302,10.804194139789288
3303,9.192485365119062
3304,8.380762753155544
3305,8.550979676383657
3306,8.027546764440388
3307,7.09366808536009
3308,6.599538786006662
3309,7.269402275256281
3310,7.415501497154743
3311,8.352300319252091
3312,9.929420886808108
3313,9.623319986735252
3314,9.518667307176987
3315,8.681716949664187
3316,9.79831929172682
3317,10.678270143889542
3318,10.895321145332924
3319,11.130208541140908
3320,10.873876687626579
3321,10.971805752613472
3322,11.91734636126119
3323,11.94266662839351
3324,11.809050259367194
3325,13.027270235350736
3326,11.564066966892499
3327,11.298199303840484
3328,10.986046464874427
3329,11.286183730956562
3330,9.649530160991475
3331,8.956474061526324
3332,9.903391518134274
3333,10.073494464587553
3334,10.921636496506625
3335,11.148629157511856
3336,11.199518460876954
3337,11.413467026001353
3338,13.222309442209122
3339,13.510301103955532
3340,14.278205528459797
3341,14.395208589497953
3342,16.865752859968758
3343,18.583636074995514
3344,17.3350438283162
3345,16.19319936177322
3346,16.222960755676723
3347,15.488286334777099
3348,15.309735496168832
3349,15.600708385829227
3350,16.136752145850952
3351,16.623547689452703
3352,15.361612120170296
3353,16.23171654088544
3354,16.070192312585803
3355,14.588789116958862
3356,15.261717858843216
3357,15.92859499346924
3358,16.344730583555595
3359,14.956889011464158
3360,13.542380078518036
3361,15.414619716719018
3362,13.710062780698598
3363,12.744042243321077
3364,13.48361329551421
3365,14.787499797052979
3366,17.125859803775185
3367,18.051191842906565
3368,20.30387008143874
3369,20.68269097994971
3370,20.879766846787522
3371,21.115441834799093
3372,21.356956262033037
3373,22.28236787196534
3374,22.4710572864747
3375,22.211720889841935
3376,23.18503928166409
3377,22.991950338453368
3378,23.133576429264053
3379,23.450381040175486
3380,22.663011075983597
3381,23.17987711577221
3382,24.94096963433231
3383,24.92390882113753
3384,24.552648985184405
3385,24.730886628172062
3386,24.190239520910207
3387,24.09628159684465
3388,23.57396278909092
3389,23.771484555358704
3390,25.371591489735046
3391,25.751449620171215
3392,25.27410801708588
3393,26.154595673689997
3394,26.206241974191162
3395,27.55352647494909
3396,26.24257628881399
3397,26.73755075280444
3398,27.25919026524348
3399,28.46361438513529
3400,27.81380282999421
3401,24.781704965188833
3402,25.389803528389166
3403,26.169380981296875
3404,27.539268602201766
3405,27.05634773208558
3406,26.682751519526363
3407,27.337635010262265
3408,26.90657304095283
3409,26.727263210963066
3410,27.826711966584416
3411,27.854607341326624
3412,27.98418818041584
3413,28.705320687472867
3414,28.850416363175853
3415,28.732895586806382
3416,30.339017348633607
3417,30.230862038028796
3418,30.365788903431316
3419,30.631491290503096
3420,29.829914295383023
3421,28.920275097896678
3422,27.403577496304752
3423,26.05995135930737
3424,27.74117075583449
3425,28.662391503816924
3426,29.2948593488458
3427,29.532633239201807
3428,27.55717804928948
3429,27.58240147863858
3430,29.856969557859635
3431,29.228902491605023
3432,29.17578298378057
3433,29.31952454223121
3434,29.003345707046662
3435,29.492480937851322
3436,28.19319627579948
3437,28.69532697170051
3438,30.251613739194404
3439,31.850137411710435
3440,30.583033262522243
3441,31.823201808290747
3442,32.872183558740836
3443,35.13350709455234
3444,36.37806248519731
3445,36.655644378784125
3446,37.02313849763166
3447,37.04704233807632
3448,38.87015432893879
3449,37.79915398644409
3450,37.26351893373345
3451,39.55851420763122
3452,37.928108646082336
3453,38.5556680480397
3454,37.673068577736636
3455,36.50089069086859
3456,38.17301638455134
3457,38.71179595765344
3458,37.845888200676505
3459,37.82975749424076
3460,38.966872182287176
3461,38.018976039257026
3462,38.708154414629654
3463,39.20364747021783
3464,40.2929807158999
3465,40.294378791284466
3466,38.68867511278517
3467,38.021396834933704
3468,36.272773305625556
3469,35.80381662564519
3470,33.93489447670905
3471,33.866406263143695
3472,32.33929744547674
3473,33.64303249498142
3474,33.88793151375503
3475,33.33131743826715
3476,34.0121416700805
3477,35.21305738255714
3478,34.193953876251754
3479,32.62876692157573
3480,32.322533594758944
3481,31.515871967373183
3482,32.12232913650003
3483,32.154727848861974
3484,32.4609256018899
3485,31.90149525633977
3486,33.36105052981382
3487,32.13129450007525
3488,31.645448206080285
3489,31.247123357546922
3490,30.917913912839573
3491,29.59956897666295
3492,29.246842742166482
3493,29.767635022419004
3494,28.978321005880293
3495,28.542701299221893
3496,29.265364701840415
3497,28.991072360713098
3498,29.884420313166334
3499,29.122747449054984
3500,29.82602464619365
3501,30.897251161819096
3502,32.26841758152023
3503,32.23508477698637
3504,31.976243596571035
3505,31.323933002259174
3506,29.942660159310567
3507,29.164555977113476
3508,29.695833269966332
3509,31.028006641767526
3510,31.433707501428184
3511,30.373655400339807
3512,27.70452065163207
3513,28.175021506111037
3514,28.350616047589206
3515,28.86938084212784
3516,28.738278104033206
3517,28.96866178562193
3518,28.645528786245965
3519,27.731431315337456
3520,28.501181046705153
3521,30.37740751637815
3522,30.905291022330047
3523,31.30359920540461
3524,30.937329995478613
3525,30.948822962714658
3526,30.854400176853787
3527,29.631795082207887
3528,30.88238249654686
3529,30.583010519599735
3530,31.562398092208117
3531,30.95533994225175
3532,32.057344844110865
3533,32.140160000218614
3534,31.973978414247156
3535,32.02043956287223
3536,33.71246166965345
3537,34.2894288070198
3538,35.3692465760574
3539,36.065636266924216
3540,35.760894275093925
3541,33.700983961385745
3542,31.068333246293186
3543,30.458168341208413
3544,30.97587978100293
3545,30.67620594926099
3546,30.181043903750215
3547,29.907300335409243
3548,29.474765507461218
3549,30.676770657774497
3550,30.486485995273163
3551,31.57455687842199
3552,30.598810767778623
3553,30.327524166189797
3554,31.032334252510648
3555,33.06194606188868
3556,32.799455091863976
3557,30.601409339711267
3558,31.089973028552944
3559,31.533862614877332
3560,32.502861928350406
3561,31.95589645788288
3562,32.552384191050194
3563,33.68620104696517
3564,34.653369775011875
3565,34.95166759999053
3566,35.128613274595395
3567,35.414265406430424
3568,35.726706928936444
3569,35.95392256116225
3570,34.494785941846324
3571,34.03049973764592
3572,32.70764544680062
3573,30.22119035581776
3574,31.65111538022485
3575,32.93182925919252
3576,31.835034632728714
3577,31.827719595500486
3578,30.705406791422632
3579,31.255713659871763
3580,31.276929539161
3581,29.50296281475012
3582,29.624851763670335
3583,30.262223821103056
3584,29.21870302298587
3585,30.1388794329626
3586,30.662469525193682
3587,30.894820257163445
3588,33.128181023942304
3589,32.742227332441985
3590,32.85200750961188
3591,32.002735101198105
3592,33.27907717788233
3593,34.51929730289986
3594,35.429857655969556
3595,38.00386780985311
3596,39.024493702944426
3597,38.01947139615742
3598,38.85554856184288
3599,39.73055782687042
3600,38.93269298961559
3601,38.352135796969954
3602,37.50369947798057
3603,38.5746323422686
3604,38.0334316363698
3605,36.803405168595056
3606,37.52199092687683
3607,37.35916921341741
3608,36.3641115605567
3609,35.465733390270245
3610,35.68746021497111
3611,35.062179328696814
3612,36.724902575995316
3613,36.11193986025999
3614,35.913332539123594
3615,37.621210545628536
3616,36.74439135701896
3617,36.99071788176295
3618,37.32306213645829
3619,38.20643425141885
3620,38.31581849398149
3621,38.91989425777562
3622,37.26472442083714
3623,37.21927459213176
3624,38.1039794005904
3625,37.817256830121245
3626,37.85924698219752
3627,37.730233595568016
3628,37.54256261601074
3629,37.307759852319464
3630,35.43161844366308
3631,37.93763696039909
3632,36.936768546872145
3633,37.16127570544626
3634,36.90687474966668
3635,37.94271573462009
3636,37.441736945151305
3637,37.42153978589844
3638,37.172007255787285
3639,36.0035582828398
3640,33.940540902564884
3641,33.99033704634912
3642,35.15452894219756
3643,35.66928963191883
3644,34.46670371227438
3645,34.26057072966705
3646,34.42706821313596
3647,34.19006485908203
3648,36.570697424963676
3649,38.19721308773568
3650,39.34094403374456
3651,39.232272623287685
3652,39.89213146114213
3653,38.590472706376445
3654,40.09645721046314
3655,38.96573176760969
3656,37.35843615268858
3657,36.66322319143367
3658,35.65454566037082
3659,36.40275090216017
3660,37.14333344018765
3661,37.77670451717408
3662,37.427035182129245
3663,38.8746843838514
3664,38.19403349501075
3665,37.59531528499238
3666,37.07581083306422
3667,36.579723021335646
3668,34.555745454785836
3669,32.65128748490464
3670,31.36224555408132
3671,31.10916843728798
3672,29.637958690092685
3673,30.496233072780573
3674,29.20208183656712
3675,29.421497816372245
3676,30.108464379585286
3677,33.54538206222709
3678,34.48515699559857
3679,34.40122883686906
3680,34.035626647812705
3681,33.535523191631725
3682,34.08623411439647
3683,34.244711768590065
3684,32.36446404724984
3685,32.28755093449643
3686,32.61079387015812
3687,31.081571625269536
3688,29.795694065094263
3689,27.694550181658858
3690,27.3424575175022
3691,27.312577901823424
3692,26.21920993326431
3693,25.167921300918472
3694,25.30769536468967
3695,25.087630763450882
3696,27.306706843067367
3697,24.81700408766328
3698,25.318997837592722
3699,26.522209059387873
3700,29.16668469212475
3701,28.806345553180158
3702,27.91060153576268
3703,26.555014116405427
3704,25.780708262022806
3705,25.949470280448082
3706,25.672185991667956
3707,26.763786266672074
3708,26.94155344611696
3709,26.84600940960757
3710,25.80244958733863
3711,25.762250822503646
3712,25.924196056142545
3713,24.87512923376663
3714,24.41663779926019
3715,23.11654129267319
3716,23.829627693189586
3717,23.843860055830415
3718,24.748140673710928
3719,25.104649874481343
3720,25.2131087996349
3721,25.7491349917677
3722,25.812790734491657
3723,25.715553461585635
3724,25.373244534037752
3725,24.76053697081123
3726,23.326190311644837
3727,23.53588159863323
3728,23.488955201235633
3729,21.988735334041138
3730,21.561873772042894
3731,22.63261021276228
3732,19.660612154610266
3733,19.5951094859239
3734,20.431826153939017
3735,19.865080563712482
3736,19.739232952771996
3737,20.195639749790192
3738,20.88780186067529
3739,22.69833409344116
3740,22.31455175122048
3741,23.083634290457343
3742,22.60256386196191
3743,23.77410624483941
3744,22.383851969916183
3745,22.25858160998791
3746,22.92631711900159
3747,21.89911898628011
3748,20.934997976499943
3749,22.157317886765387
3750,23.04367561713794
3751,24.521809994779762
3752,24.464244543060886
3753,22.89964162662747
3754,23.790050864321454
3755,23.216477627184094
3756,23.163901360131213
3757,23.45501073397648
3758,23.01972426479719
3759,21.405525381885596
3760,21.250656890111458
3761,22.57053179925769
3762,22.598454756700047
3763,22.61720344956758
3764,21.07224426334992
3765,21.292208151584305
3766,21.845292503786435
3767,21.46267119329884
3768,21.647610711858235
3769,21.80113899038192
3770,21.305294565800054
3771,20.214968021859175
3772,19.73959852590014
3773,21.528757832182297
3774,22.68484106821735
3775,23.89244472952763
3776,25.59095811455731
3777,27.158751319160796
3778,27.229661602484825
3779,26.23824703511578
3780,26.041514835792846
3781,23.682086325214946
3782,22.49040769365496
3783,22.061370444160435
3784,21.015121708377702
3785,21.824508049135932
3786,23.225326987292988
3787,21.417517937360486
3788,21.295242564030232
3789,21.931972369238157
3790,21.801336466643946
3791,22.037104391076742
3792,22.489599931814485
3793,23.36839716410649
3794,23.06144638152167
3795,23.121914982087034
3796,23.285614537837247
3797,21.941563309051368
3798,22.160357052450966
3799,20.9559544562112
3800,21.402530829991612
3801,21.44649476401162
3802,22.041331809739347
3803,23.675772056231715
3804,24.757208964646246
3805,24.734450794807337
3806,25.280136534600356
3807,25.61814331021839
3808,23.996589860468323
3809,24.549253366280016
3810,24.87270107912195
3811,24.387725800205576
3812,24.87095999178159
3813,22.947866459809205
3814,23.14523524493084
3815,23.392276473580687
3816,23.365236568707196
3817,24.336440776087368
3818,25.426772739698666
3819,24.644945888093805
3820,24.44957283317954
3821,24.70675210193505
3822,26.03950898034448
3823,24.505177099307566
3824,25.312368706262212
3825,24.97446203507234
3826,22.828840359474608
3827,24.424144224455297
3828,23.57968786406779
3829,22.48920629663047
3830,21.875753078875572
3831,21.425259470929316
3832,21.430740853308485
3833,21.709503949074495
3834,22.349255364748906
3835,23.146436472658387
3836,22.59166722754914
3837,23.320211214200803
